	uri	Average_salary_full_professors	Average_salary_associate_professors	Average_salary_assistant_professors	Average_salary_all_ranks	Average_compensation_full_professor	Average_compensation_associate_professors	Average_compensation_assistant_professors	Average_compensation_all_ranks	Number_of_full_professors	Number_of_associate_professors	Number_of_assistant_professors	Number_of_instructors	Number_of_faculty_all_ranks	FICE	College_name	State	label_salary	label_comp	label	corr_feat
787	http://dbpedia.org/resource/University_of_Oregon	597.0	446.0	375.0	459.0	762.0	579.0	488.0	594.0	240.0	182.0	152.0	89.0	671.0	3223.0	University of Oregon	OR	medium	medium	I	IIB
788	http://dbpedia.org/resource/University_of_Pennsylvania	881.0	622.0	532.0	744.0	1086.0	831.0	712.0	945.0	541.0	240.0	212.0	0.0	993.0	3378.0	University of Pennsylvania	PA	high	high	I	IIB
789	http://dbpedia.org/resource/University_of_Pikeville_Kentucky_College_of_Osteopathic_Medicine	359.0	314.0	275.0	304.0	434.0	377.0	332.0	367.0	8.0	25.0	15.0	3.0	51.0	1980.0	Pikeville College	KY	low	low	IIB	IIB
790	http://dbpedia.org/resource/University_of_Pittsburgh	736.0	516.0	421.0	547.0	910.0	653.0	537.0	688.0	427.0	402.0	373.0	63.0	1325.0	3379.0	University of Pittsburgh	PA	high	high	I	I
791	http://dbpedia.org/resource/University_of_Portland	587.0	437.0	387.0	436.0	716.0	542.0	470.0	536.0	26.0	57.0	42.0	2.0	135.0	3224.0	University of Portland	OR	medium	medium	IIA	I
792	http://dbpedia.org/resource/University_of_Puget_Sound	623.0	469.0	389.0	516.0	788.0	599.0	495.0	655.0	80.0	44.0	51.0	0.0	175.0	3797.0	University of Puget Sound	WA	high	high	IIB	IIB
793	http://dbpedia.org/resource/University_of_Redlands	566.0	468.0	406.0	488.0	716.0	592.0	495.0	610.0	49.0	19.0	39.0	0.0	109.0	1322.0	University of Redlands	CA	medium	high	IIA	IIB
794	http://dbpedia.org/resource/University_of_Rhode_Island	630.0	473.0	416.0	541.0	813.0	622.0	548.0	703.0	334.0	187.0	135.0	3.0	659.0	3414.0	University of Rhode Island	RI	high	high	I	IIA
795	http://dbpedia.org/resource/University_of_Richmond	711.0	550.0	418.0	565.0	883.0	686.0	512.0	700.0	80.0	70.0	72.0	0.0	222.0	3744.0	University of Richmond	VA	high	high	IIA	IIA
796	http://dbpedia.org/resource/University_of_Rochester	747.0	520.0	434.0	611.0	895.0	626.0	520.0	733.0	252.0	130.0	110.0	7.0	508.0	2894.0	University of Rochester	NY	high	high	I	IIA
797	http://dbpedia.org/resource/University_of_San_Diego	719.0	533.0	452.0	575.0	904.0	678.0	569.0	725.0	105.0	72.0	76.0	12.0	265.0	10395.0	University of San Diego	CA	high	high	IIA	IIA
798	http://dbpedia.org/resource/University_of_San_Francisco	617.0	486.0	405.0	514.0	811.0	644.0	538.0	680.0	129.0	59.0	80.0	19.0	287.0	1325.0	University of San Francisco	CA	high	high	IIA	IIB
799	http://dbpedia.org/resource/University_of_Scranton	565.0	479.0	437.0	475.0	736.0	632.0	571.0	621.0	51.0	86.0	95.0	5.0	242.0	3384.0	University of Scranton	PA	medium	high	IIA	IIA
800	http://dbpedia.org/resource/University_of_Sioux_Falls	376.0	308.0	289.0	311.0	463.0	388.0	364.0	391.0	7.0	12.0	15.0	2.0	36.0	3469.0	Sioux Falls College	SD	low	low	IIB	IIA
801	http://dbpedia.org/resource/University_of_South_Alabama	542.0	426.0	370.0	418.0	645.0	514.0	450.0	504.0	119.0	103.0	142.0	64.0	434.0	1057.0	University of South Alabama	AL	medium	medium	IIA	IIA
802	http://dbpedia.org/resource/University_of_South_Carolina	585.0	436.0	385.0	475.0	705.0	532.0	472.0	577.0	417.0	335.0	194.0	60.0	1034.0	3448.0	University of South Carolina	SC	medium	medium	I	IIB
803	http://dbpedia.org/resource/University_of_South_Carolina_Aiken	461.0	392.0	317.0	374.0	563.0	481.0	392.0	457.0	30.0	39.0	36.0	12.0	117.0	3449.0	University of South Carolina-Aiken	SC	medium	medium	IIB	IIB
804	http://dbpedia.org/resource/University_of_South_Dakota	480.0	364.0	340.0	362.0	570.0	438.0	410.0	436.0	88.0	75.0	134.0	55.0	352.0	10300.0	University of South Dakota	SD	medium	low	I	I
805	http://dbpedia.org/resource/University_of_South_Florida	571.0	418.0	369.0	455.0	735.0	547.0	483.0	591.0	387.0	319.0	239.0	45.0	1038.0	1537.0	University of South Florida	FL	medium	medium	I	I
806	http://dbpedia.org/resource/University_of_Southern_California	802.0	574.0	484.0	641.0	1016.0	751.0	636.0	825.0	485.0	354.0	286.0	27.0	1165.0	1328.0	University of Southern California	CA	high	high	I	
807	http://dbpedia.org/resource/University_of_Southern_Indiana	493.0	421.0	377.0	384.0	636.0	545.0	477.0	491.0	35.0	38.0	58.0	50.0	181.0	1808.0	University of Southern Indiana	IN	medium	medium	IIA	IIA
808	http://dbpedia.org/resource/University_of_Southern_Mississippi	562.0	438.0	352.0	438.0	664.0	520.0	420.0	520.0	183.0	162.0	160.0	58.0	563.0	2441.0	University of Southern Mississippi	MS	medium	medium	I	I
809	http://dbpedia.org/resource/University_of_St._Joseph's_College	594.0	484.0	427.0	487.0	764.0	628.0	539.0	623.0	39.0	50.0	63.0	2.0	154.0	3367.0	St. Joseph's University	PA	medium	high	IIA	IIA
810	http://dbpedia.org/resource/University_of_St._Thomas_(Minnesota)	563.0	429.0	366.0	402.0	702.0	538.0	465.0	508.0	31.0	104.0	146.0	29.0	310.0	2345.0	University of St. Thomas	MN	medium	medium	IIA	IIB
811	http://dbpedia.org/resource/University_of_Tampa	495.0	425.0	371.0	416.0	593.0	513.0	438.0	497.0	36.0	37.0	46.0	4.0	127.0	1538.0	University of Tampa	FL	medium	medium	IIB	IIB
812	http://dbpedia.org/resource/University_of_Tennessee	600.0	454.0	402.0	501.0	756.0	570.0	500.0	630.0	535.0	325.0	202.0	65.0	1139.0	3530.0	University of Tennessee-Knoxville	TN	high	high	I	I
813	http://dbpedia.org/resource/University_of_Tennessee_Health_Science_Center	605.0	461.0	403.0	486.0	757.0	576.0	502.0	607.0	53.0	60.0	40.0	11.0	164.0	6725.0	University of Tennessee- Memphis	TN	medium	high	I	IIB
814	http://dbpedia.org/resource/University_of_Tennessee_at_Martin	473.0	409.0	337.0	413.0	615.0	509.0	426.0	527.0	103.0	57.0	48.0	17.0	225.0	3531.0	University of Tennessee-Martin	TN	medium	medium	IIA	IIA
815	http://dbpedia.org/resource/University_of_Texas_at_Arlington	581.0	438.0	395.0	455.0	724.0	557.0	506.0	577.0	185.0	224.0	137.0	0.0	608.0	3656.0	University of Texas at Arlington	TX	medium	medium	I	
816	http://dbpedia.org/resource/University_of_Texas_at_Austin	732.0	476.0	432.0	577.0	888.0	599.0	548.0	713.0	997.0	439.0	480.0	30.0	2099.0	3658.0	University of Texas at Austin	TX	high	high	I	I
817	http://dbpedia.org/resource/University_of_Texas_at_Dallas	661.0	505.0	451.0	557.0	810.0	634.0	571.0	692.0	89.0	58.0	59.0	1.0	207.0	9741.0	University of Texas at Dallas	TX	high	high	I	I
818	http://dbpedia.org/resource/University_of_Texas_at_El_Paso	522.0	417.0	365.0	404.0	679.0	552.0	488.0	535.0	101.0	122.0	142.0	10.0	423.0	3661.0	University of Texas at El Paso	TX	medium	medium	IIA	IIA
819	http://dbpedia.org/resource/University_of_Texas_at_San_Antonio	546.0	441.0	379.0	429.0	685.0	562.0	489.0	548.0	61.0	120.0	108.0	6.0	314.0	10115.0	University of Texas -San Antonio	TX	medium	medium	IIA	I
820	http://dbpedia.org/resource/University_of_Texas_at_Tyler	522.0	421.0	359.0	409.0	666.0	548.0	496.0	538.0	39.0	37.0	24.0	0.0	133.0	11163.0	University of Texas at Tyler	TX	medium	medium	IIA	I
821	http://dbpedia.org/resource/University_of_Toledo	608.0	457.0	379.0	486.0	750.0	572.0	481.0	607.0	217.0	152.0	167.0	20.0	556.0	3131.0	University of Toledo	OH	medium	high	I	I
822	http://dbpedia.org/resource/University_of_Tulsa	686.0	500.0	404.0	513.0	835.0	608.0	493.0	625.0	84.0	108.0	73.0	20.0	287.0	3185.0	University of Tulsa	OK	high	high	IIA	IIA
823	http://dbpedia.org/resource/University_of_Utah	615.0	432.0	383.0	498.0	792.0	574.0	514.0	652.0	388.0	231.0	216.0	25.0	860.0	3675.0	University of Utah	UT	medium	high	I	I
824	http://dbpedia.org/resource/University_of_Vermont	606.0	450.0	370.0	458.0	770.0	586.0	486.0	592.0	175.0	174.0	115.0	0.0	555.0	3696.0	University of Vermont	VT	medium	medium	I	IIB
825	http://dbpedia.org/resource/University_of_Virginia	777.0	517.0	430.0	610.0	953.0	653.0	545.0	757.0	445.0	277.0	201.0	18.0	973.0	6968.0	University of Virginia	VA	high	high	I	
826	http://dbpedia.org/resource/University_of_Washington	683.0	485.0	421.0	555.0	838.0	606.0	524.0	687.0	893.0	472.0	352.0	11.0	1906.0	3798.0	University of Washington	WA	high	high	I	I
827	http://dbpedia.org/resource/University_of_West_Alabama	360.0	304.0	258.0	300.0	433.0	369.0	313.0	363.0	27.0	25.0	33.0	4.0	89.0	1024.0	Livingston University	AL	low	low	IIB	I
828	http://dbpedia.org/resource/University_of_West_Florida	489.0	391.0	350.0	390.0	636.0	505.0	458.0	507.0	59.0	65.0	75.0	22.0	221.0	3955.0	University of West Florida	FL	medium	medium	IIA	I
829	http://dbpedia.org/resource/University_of_West_Georgia	466.0	391.0	353.0	392.0	595.0	502.0	454.0	502.0	98.0	50.0	97.0	27.0	272.0	1601.0	West Georgia College	GA	medium	medium	IIA	I
830	http://dbpedia.org/resource/University_of_Wisconsin%E2%80%93Eau_Claire	489.0	410.0	372.0	428.0	627.0	533.0	487.0	555.0	167.0	126.0	112.0	12.0	417.0	3917.0	University of Wisconsin-Eau Claire	WI	medium	medium	IIA	IIA
831	http://dbpedia.org/resource/University_of_Wisconsin%E2%80%93Green_Bay	498.0	417.0	356.0	419.0	638.0	541.0	468.0	543.0	52.0	55.0	35.0	3.0	157.0	3899.0	University of Wisconsin-Green Bay	WI	medium	medium	IIA	IIA
832	http://dbpedia.org/resource/University_of_Wisconsin%E2%80%93La_Crosse	511.0	424.0	384.0	430.0	653.0	549.0	502.0	556.0	128.0	103.0	90.0	8.0	369.0	3919.0	University of Wisconsin-La Crosse	WI	medium	medium	IIA	IIB
833	http://dbpedia.org/resource/University_of_Wisconsin%E2%80%93Oshkosh	541.0	435.0	374.0	439.0	688.0	562.0	490.0	567.0	104.0	108.0	130.0	4.0	356.0	9630.0	University of Wisconsin-Oshkosh	WI	medium	medium	IIA	I
834	http://dbpedia.org/resource/University_of_Wisconsin%E2%80%93Parkside	535.0	427.0	391.0	434.0	680.0	553.0	510.0	561.0	49.0	58.0	37.0	1.0	163.0	5015.0	University of Wisconsin-Parkside	WI	medium	medium	IIA	I
835	http://dbpedia.org/resource/University_of_Wisconsin%E2%80%93Platteville	517.0	417.0	357.0	437.0	661.0	542.0	470.0	565.0	94.0	57.0	58.0	0.0	221.0	3921.0	University of Wisconsin-Platteville	WI	medium	medium	IIA	
836	http://dbpedia.org/resource/University_of_Wisconsin%E2%80%93River_Falls	485.0	399.0	340.0	420.0	622.0	519.0	449.0	545.0	112.0	57.0	57.0	2.0	238.0	3923.0	University of Wisconsin-River Falls	WI	medium	medium	IIA	I
837	http://dbpedia.org/resource/University_of_Wisconsin%E2%80%93Stout	502.0	394.0	349.0	412.0	642.0	513.0	460.0	536.0	121.0	71.0	69.0	6.0	300.0	3915.0	University of Wisconsin-Stout	WI	medium	medium	IIA	I
838	http://dbpedia.org/resource/University_of_Wisconsin%E2%80%93Superior	501.0	410.0	348.0	432.0	642.0	533.0	459.0	561.0	42.0	26.0	19.0	5.0	97.0	3925.0	University of Wisconsin-Superior	WI	medium	medium	IIA	IIA
839	http://dbpedia.org/resource/University_of_Wisconsin%E2%80%93Whitewater	525.0	434.0	368.0	432.0	670.0	562.0	483.0	559.0	127.0	103.0	99.0	5.0	379.0	3926.0	University of Wisconsin-Whitewater	WI	medium	medium	IIA	IIA
840	http://dbpedia.org/resource/University_of_Wisconsin-Madison_School_of_Music	666.0	498.0	439.0	573.0	831.0	628.0	566.0	721.0	918.0	287.0	360.0	30.0	1641.0	3895.0	University of Wisconsin-Madison	WI	high	high	I	I
841	http://dbpedia.org/resource/University_of_Wisconsin-Milwaukee_Libraries	604.0	465.0	421.0	495.0	761.0	598.0	544.0	632.0	267.0	306.0	192.0	2.0	797.0	3896.0	University of Wisconsin-Milwaukee	WI	medium	high	I	I
842	http://dbpedia.org/resource/University_of_Wyoming	539.0	410.0	374.0	445.0	658.0	507.0	464.0	549.0	241.0	154.0	164.0	2.0	591.0	3932.0	University of Wyoming	WY	medium	medium	I	IIB
843	http://dbpedia.org/resource/University_of_the_Ozarks	309.0	280.0	274.0	285.0	428.0	383.0	376.0	391.0	14.0	9.0	15.0	2.0	40.0	1094.0	University of the Ozarks	AR	low	low	IIB	I
844	http://dbpedia.org/resource/University_of_the_Pacific_(Peru)	542.0	420.0	372.0	459.0	666.0	528.0	468.0	570.0	172.0	92.0	100.0	10.0	377.0	1329.0	University of the Pacific	CA	medium	medium	IIA	IIA
845	http://dbpedia.org/resource/Upper_Iowa_University			287.0	303.0			348.0	366.0	4.0	5.0	6.0	12.0	27.0	1893.0	Upper Iowa University	IA	low	low	IIB	
846	http://dbpedia.org/resource/Urbana_University	335.0	266.0	241.0	272.0	425.0	314.0	297.0	333.0	9.0	12.0	14.0	1.0	36.0	3133.0	Urbana University	OH	low	low	IIB	I
847	http://dbpedia.org/resource/Ursinus_College	528.0	419.0	354.0	434.0	686.0	547.0	458.0	563.0	32.0	28.0	29.0	2.0	91.0	3385.0	Ursinus College	PA	medium	medium	IIB	I
848	http://dbpedia.org/resource/Ursuline_College	413.0	350.0	297.0	306.0	476.0	410.0	361.0	363.0	8.0	10.0	20.0	24.0	62.0	3134.0	Ursuline College	OH	low	low	IIB	IIA
849	http://dbpedia.org/resource/Utah_State_University	518.0	403.0	364.0	420.0	688.0	546.0	497.0	567.0	199.0	165.0	158.0	20.0	583.0	3677.0	Utah State University	UT	medium	medium	I	
850	http://dbpedia.org/resource/Valdosta_State_University	477.0	386.0	344.0	390.0	603.0	496.0	445.0	500.0	88.0	90.0	114.0	19.0	311.0	1599.0	Valdosta State University	GA	medium	medium	IIA	IIA
851	http://dbpedia.org/resource/Valley_City_State_University	403.0	368.0	313.0	340.0	501.0	462.0	383.0	425.0	12.0	14.0	16.0	6.0	54.0	3008.0	Valley City State University	ND	low	low	IIB	I
852	http://dbpedia.org/resource/Valparaiso_University	559.0	423.0	372.0	446.0	681.0	525.0	459.0	548.0	67.0	58.0	74.0	5.0	204.0	1842.0	Valparaiso University	IN	medium	medium	IIA	IIB
853	http://dbpedia.org/resource/Vanderbilt_University	807.0	522.0	432.0	612.0	988.0	651.0	538.0	756.0	289.0	160.0	177.0	9.0	657.0	3535.0	Vanderbilt University	TN	high	high	I	IIA
854	http://dbpedia.org/resource/Vassar_College	674.0	517.0	408.0	523.0	879.0	669.0	512.0	674.0	70.0	60.0	66.0	9.0	212.0	2895.0	Vassar College	NY	high	high	IIB	I
855	http://dbpedia.org/resource/Villanova_University	726.0	535.0	438.0	536.0	912.0	698.0	586.0	698.0	133.0	143.0	206.0	21.0	503.0	3388.0	Villanova University	PA	high	high	IIA	IIA
856	http://dbpedia.org/resource/Virginia_Intermont_College	332.0	318.0	279.0	307.0	392.0	373.0	333.0	363.0	7.0	15.0	12.0	0.0	34.0	3752.0	Virginia Intermont College	VA	low	low	IIB	IIB
857	http://dbpedia.org/resource/Virginia_Military_Institute	532.0	446.0	364.0	467.0	668.0	573.0	465.0	590.0	52.0	14.0	24.0	2.0	94.0	3753.0	Virginia Military Institute	VA	medium	medium	IIB	
858	http://dbpedia.org/resource/Virginia_State_University	453.0	416.0	375.0	398.0	554.0	510.0	462.0	489.0	55.0	49.0	59.0	28.0	191.0	3764.0	Virginia State University	VA	medium	medium	IIA	IIB
859	http://dbpedia.org/resource/Virginia_Union_University	401.0	351.0	264.0	283.0	459.0	404.0	302.0	324.0	8.0	15.0	37.0	8.0	78.0	3766.0	Virginia Union University	VA	low	low	IIB	I
860	http://dbpedia.org/resource/Virginia_Wesleyan_College	527.0	432.0	356.0	436.0	643.0	534.0	447.0	538.0	28.0	11.0	24.0	9.0	72.0	3767.0	Virginia Wesleyan College	VA	medium	medium	IIB	IIB
861	http://dbpedia.org/resource/Viterbo_University	448.0	366.0	316.0	344.0	553.0	441.0	395.0	423.0	10.0	23.0	28.0	10.0	71.0	3911.0	Viterbo College	WI	low	low	IIB	I
862	http://dbpedia.org/resource/Voorhees_College			254.0	233.0			287.0	265.0	1.0	3.0	12.0	14.0	30.0	3455.0	Voorhees College	SC	low	low	IIB	I
863	http://dbpedia.org/resource/Wabash_College	612.0	474.0	371.0	501.0	770.0	602.0	482.0	637.0	31.0	22.0	20.0	1.0	74.0	1844.0	Wabash College	IN	high	high	IIB	IIB
864	http://dbpedia.org/resource/Wagner_College	457.0	366.0	326.0	368.0	587.0	477.0	438.0	483.0	20.0	17.0	31.0	4.0	72.0	2899.0	Wagner College	NY	medium	medium	IIB	I
865	http://dbpedia.org/resource/Wake_Forest_University	685.0	526.0	433.0	557.0	837.0	641.0	508.0	674.0	135.0	86.0	74.0	18.0	323.0	2978.0	Wake Forest University	NC	high	high	IIA	IIA
866	http://dbpedia.org/resource/Walla_Walla_University	333.0	314.0	300.0	312.0	403.0	382.0	367.0	379.0	45.0	20.0	36.0	13.0	117.0	3799.0	Walla Walla College	WA	low	low	IIB	IIA
867	http://dbpedia.org/resource/Walsh_University	407.0	344.0	278.0	346.0	504.0	427.0	352.0	432.0	17.0	19.0	10.0	0.0	49.0	3135.0	Walsh University	OH	low	low	IIB	I
868	http://dbpedia.org/resource/Warner_Pacific_College		279.0	216.0	269.0		340.0	262.0	328.0	4.0	14.0	8.0	0.0	26.0	3225.0	Warner Pacific College	OR	low	low	IIB	IIB
869	http://dbpedia.org/resource/Warren_Wilson_College				283.0				352.0	0.0	0.0	0.0	0.0	42.0	2979.0	Warren Wilson College	NC	low	low	IIB	IIB
870	http://dbpedia.org/resource/Wartburg_College	447.0	370.0	308.0	358.0	564.0	469.0	385.0	451.0	25.0	21.0	29.0	4.0	89.0	1896.0	Wartburg College	IA	medium	medium	IIB	IIB
871	http://dbpedia.org/resource/Washburn_University	594.0	438.0	333.0	457.0	719.0	540.0	416.0	561.0	76.0	55.0	59.0	11.0	201.0	1949.0	Washburn University	KS	medium	medium	IIA	I
872	http://dbpedia.org/resource/Washington_&_Jefferson_College	549.0	480.0	373.0	473.0	689.0	608.0	494.0	602.0	33.0	29.0	18.0	7.0	87.0	3389.0	Washington & Jefferson College	PA	medium	high	IIB	IIB
873	http://dbpedia.org/resource/Washington_Adventist_University	308.0	297.0	293.0	296.0	344.0	329.0	325.0	329.0	17.0	9.0	11.0	5.0	42.0	2067.0	Columbia Union College	MD	low	low	IIB	I
874	http://dbpedia.org/resource/Washington_College	496.0	419.0	348.0	443.0	637.0	532.0	421.0	562.0	33.0	12.0	15.0	0.0	60.0	2108.0	Washington College	MD	medium	medium	IIB	IIB
875	http://dbpedia.org/resource/Washington_State_University	597.0	447.0	393.0	470.0	734.0	559.0	488.0	584.0	337.0	281.0	279.0	62.0	965.0	3800.0	Washington State University	WA	medium	medium	I	IIB
876	http://dbpedia.org/resource/Washington_University_Libraries	782.0	534.0	451.0	601.0	952.0	652.0	540.0	730.0	264.0	136.0	175.0	18.0	620.0	2520.0	Washington University	MO	high	high	I	IIB
877	http://dbpedia.org/resource/Washington_and_Lee_University	685.0	487.0	397.0	592.0	842.0	605.0	480.0	728.0	84.0	30.0	24.0	0.0	138.0	3768.0	Washington & Lee University	VA	high	high	IIB	IIB
878	http://dbpedia.org/resource/Wayne_State_University	683.0	525.0	447.0	535.0	846.0	664.0	560.0	669.0	317.0	267.0	216.0	8.0	925.0	2329.0	Wayne State University	MI	high	high	I	IIB
879	http://dbpedia.org/resource/Waynesburg_University	407.0	332.0	297.0	333.0	541.0	453.0	399.0	451.0	20.0	11.0	22.0	11.0	67.0	3391.0	Waynesburg College	PA	low	medium	IIB	IIB
880	http://dbpedia.org/resource/Weber_State_University	483.0	388.0	341.0	389.0	633.0	522.0	458.0	518.0	160.0	97.0	124.0	61.0	459.0	3680.0	Weber State University	UT	medium	medium	IIB	
881	http://dbpedia.org/resource/Webster_University	505.0	435.0	325.0	395.0	623.0	542.0	414.0	495.0	28.0	29.0	55.0	0.0	115.0	2521.0	Webster University	MO	medium	medium	IIA	IIA
882	http://dbpedia.org/resource/Wellesley_College	757.0	550.0	453.0	603.0	988.0	712.0	570.0	779.0	97.0	44.0	74.0	4.0	222.0	2224.0	Wellesley College	MA	high	high	IIB	IIB
883	http://dbpedia.org/resource/Wells_College	464.0	373.0	318.0	396.0	568.0	454.0	389.0	484.0	21.0	10.0	14.0	0.0	46.0	2901.0	Wells College	NY	medium	medium	IIB	IIB
884	http://dbpedia.org/resource/Wesley_College_(Victoria)	448.0	373.0	334.0	376.0	565.0	449.0	396.0	456.0	14.0	12.0	22.0	1.0	49.0	1433.0	Wesley College	DE	medium	medium	IIB	IIB
885	http://dbpedia.org/resource/Wesleyan_University	734.0	504.0	423.0	597.0	936.0	641.0	539.0	761.0	128.0	57.0	66.0	0.0	254.0	1424.0	Wesleyan University	CT	high	high	IIA	IIB
886	http://dbpedia.org/resource/West_Chester_University_of_Pennsylvania	667.0	540.0	431.0	533.0	821.0	680.0	554.0	671.0	136.0	163.0	176.0	8.0	483.0	3328.0	West Chester University of Penn.	PA	high	high	IIA	IIA
887	http://dbpedia.org/resource/West_Liberty_University	417.0	327.0	235.0	337.0	513.0	404.0	294.0	417.0	42.0	62.0	18.0	7.0	130.0	3823.0	West Liberty State College	WV	low	low	IIB	IIB
888	http://dbpedia.org/resource/West_Texas_A&M_University	467.0	358.0	326.0	340.0	583.0	457.0	419.0	435.0	65.0	35.0	58.0	58.0	228.0	3665.0	West Texas A&M University	TX	low	low	IIA	I
889	http://dbpedia.org/resource/West_Virginia_University	535.0	431.0	361.0	439.0	642.0	521.0	438.0	529.0	335.0	237.0	272.0	22.0	895.0	3827.0	West Virginia University	WV	medium	medium	I	IIB
890	http://dbpedia.org/resource/West_Virginia_University_Institute_of_Technology	408.0	340.0	297.0	349.0	502.0	419.0	369.0	431.0	54.0	43.0	29.0	11.0	137.0	3825.0	West Virginia Institute of Technology	WV	low	low	IIB	I
891	http://dbpedia.org/resource/West_Virginia_Wesleyan_College	441.0	383.0	339.0	383.0	572.0	494.0	434.0	495.0	25.0	22.0	24.0	3.0	74.0	3830.0	West Virginia Wesleyan College	WV	medium	medium	IIB	IIA
892	http://dbpedia.org/resource/Western_Carolina_University	515.0	439.0	364.0	414.0	627.0	537.0	448.0	506.0	71.0	106.0	93.0	1.0	319.0	2981.0	Western Carolina University	NC	medium	medium	IIA	I
893	http://dbpedia.org/resource/Western_Illinois_University	506.0	427.0	350.0	421.0	587.0	500.0	414.0	493.0	241.0	171.0	123.0	62.0	606.0	1780.0	Western Illinois University	IL	medium	medium	IIA	IIB
894	http://dbpedia.org/resource/Western_Kentucky_University	485.0	408.0	347.0	413.0	613.0	517.0	442.0	524.0	223.0	135.0	144.0	43.0	553.0	2002.0	Western Kentucky University	KY	medium	medium	IIA	IIB
895	http://dbpedia.org/resource/Western_Michigan_University	603.0	489.0	396.0	502.0	755.0	620.0	505.0	633.0	285.0	233.0	189.0	24.0	731.0	2330.0	Western Michigan University	MI	high	high	I	I
896	http://dbpedia.org/resource/Western_New_England_University	659.0	497.0	437.0	543.0	823.0	632.0	545.0	682.0	54.0	42.0	29.0	6.0	131.0	2226.0	Western New England College	MA	high	high	IIA	
897	http://dbpedia.org/resource/Western_Oregon_University	439.0	354.0	315.0	361.0	575.0	470.0	417.0	472.0	60.0	40.0	33.0	2.0	155.0	3209.0	Western Oregon State College	OR	medium	medium	IIA	IIA
898	http://dbpedia.org/resource/Western_State_College_of_Colorado	452.0	381.0	324.0	402.0	546.0	460.0	406.0	490.0	52.0	25.0	26.0	0.0	103.0	1372.0	Western State College of Colo.	CO	medium	medium	IIB	
899	http://dbpedia.org/resource/Westfield_State_University	523.0	419.0	378.0	457.0	662.0	530.0	478.0	578.0	79.0	46.0	44.0	0.0	169.0	2189.0	Westfield State College	MA	medium	medium	IIA	IIB
900	http://dbpedia.org/resource/Westminster_College_(Pennsylvania)	474.0	400.0	317.5	402.0	576.0	489.5	377.5	486.5	32.0	14.5	18.0	7.0	71.5	2523.0	Westminster College	MO	medium	medium	IIB	IIB
901	http://dbpedia.org/resource/Westmont_College	489.0	408.0	339.0	415.0	616.0	524.0	429.0	526.0	30.0	19.0	22.0	3.0	74.0	1341.0	Westmont College	CA	medium	medium	IIB	IIB
902	http://dbpedia.org/resource/Wheaton_College_(Massachusetts)	556.0	436.0	362.5	469.0	690.0	554.0	454.5	587.5	55.5	35.0	28.5	4.5	123.5	1781.0	Wheaton College	IL	medium	high	IIA	IIB
903	http://dbpedia.org/resource/Wheeling_Jesuit_University	403.0	348.0	282.0	315.0	486.0	416.0	348.0	381.0	8.0	20.0	25.0	12.0	65.0	3831.0	Wheeling Jesuit College	WV	low	low	IIB	IIA
904	http://dbpedia.org/resource/Wheelock_College	545.0	420.0	362.0	415.0	662.0	518.0	433.0	505.0	8.0	20.0	20.0	1.0	49.0	2228.0	Wheelock College	MA	medium	medium	IIA	IIA
905	http://dbpedia.org/resource/Whitman_College	568.0	451.0	372.0	476.0	717.0	571.0	468.0	602.0	37.0	32.0	23.0	1.0	93.0	3803.0	Whitman College	WA	medium	high	IIB	IIB
906	http://dbpedia.org/resource/Whittier_College	666.0	499.0	347.0	531.0	808.0	601.0	416.0	642.0	48.0	27.0	24.0	9.0	108.0	1342.0	Whittier College	CA	high	high	IIA	IIA
907	http://dbpedia.org/resource/Whitworth_University	426.0	349.0	279.0	345.0	513.0	426.0	345.0	420.0	26.0	39.0	18.0	10.0	93.0	3804.0	Whitworth College	WA	low	low	IIB	IIB
908	http://dbpedia.org/resource/Wichita_State_University	555.0	417.0	361.0	415.0	679.0	518.0	450.0	514.0	101.0	154.0	188.0	24.0	467.0	1950.0	Wichita State University	KS	medium	medium	IIA	I
909	http://dbpedia.org/resource/Widener_University	670.0	556.0	439.0	529.0	870.0	714.0	567.0	683.0	60.0	136.0	88.0	18.0	309.0	3313.0	Widener University	PA	high	high	IIA	IIB
910	http://dbpedia.org/resource/Wilkes_University	499.0	430.0	338.0	409.0	612.0	534.0	408.0	502.0	31.0	53.0	53.0	0.0	138.0	3394.0	Wilkes University	PA	medium	medium	IIA	IIA
911	http://dbpedia.org/resource/Willamette_University	596.0	390.0	345.0	478.0	758.0	524.0	466.0	621.0	69.0	43.0	28.0	4.0	145.0	3227.0	Willamette University	OR	medium	high	IIB	IIB
912	http://dbpedia.org/resource/William_Jewell_College	422.0	342.0	306.0	364.0	529.0	458.0	391.0	463.0	42.0	12.0	31.0	3.0	88.0	2524.0	William Jewell College	MO	medium	medium	IIB	IIB
913	http://dbpedia.org/resource/William_Paterson_University	653.0	519.0	409.0	535.0	859.0	687.0	541.0	707.0	120.0	97.0	88.0	7.0	312.0	2625.0	William Paterson College	NJ	high	high	IIB	IIA
914	http://dbpedia.org/resource/William_Penn_University	351.0	312.0	269.0	294.0	420.0	386.0	335.0	363.0	8.0	11.0	19.0	7.0	45.0	1900.0	William Penn College	IA	low	low	IIB	IIA
915	http://dbpedia.org/resource/William_Woods_University	370.0	303.0	290.0	312.0	476.0	374.0	350.0	390.0	13.0	13.0	13.0	5.0	45.0	2525.0	William Woods University	MO	low	low	IIB	IIB
